order_id,timestamp,day_of_week,is_weekend,weather,location,item_name,quantity,item_price,total_price
ORD100268,2026-03-07 22:37:00.290795,Saturday,1,Sunny,Whitefield,Biriyani,4,260,1040
ORD100269,2026-03-07 16:36:00.290795,Saturday,1,Sunny,Whitefield,Cold Drink,1,60,60
ORD100270,2026-03-07 20:35:00.290795,Saturday,1,Sunny,Koramangala,Biriyani,4,260,1040
ORD100271,2026-03-07 21:09:00.290795,Saturday,1,Sunny,HSR Layout,Biriyani,1,260,260
ORD100272,2026-03-07 14:34:00.290795,Saturday,1,Sunny,Koramangala,Momo,1,120,120
ORD100273,2026-03-07 14:04:00.290795,Saturday,1,Sunny,Whitefield,Aloo Paratha,1,30,30
ORD100274,2026-03-07 14:14:00.290795,Saturday,1,Sunny,Koramangala,Biriyani,4,260,1040
ORD100275,2026-03-07 16:12:00.290795,Saturday,1,Sunny,HSR Layout,Biriyani,2,260,520
ORD100276,2026-03-07 19:13:00.290795,Saturday,1,Sunny,Whitefield,Biriyani,4,260,1040
ORD100277,2026-03-07 21:19:00.290795,Saturday,1,Sunny,Koramangala,Aloo Paratha,2,30,60
ORD100278,2026-03-07 17:12:00.290795,Saturday,1,Sunny,Whitefield,Aloo Paratha,3,30,90
ORD100279,2026-03-07 20:59:00.290795,Saturday,1,Sunny,Whitefield,Chicken Bharta,2,250,500
ORD100280,2026-03-07 19:33:00.290795,Saturday,1,Sunny,Koramangala,Fish Finger,1,70,70
ORD100281,2026-03-07 22:56:00.290795,Saturday,1,Sunny,Whitefield,Momo,2,120,240
ORD100282,2026-03-07 20:57:00.290795,Saturday,1,Sunny,Whitefield,Fish Finger,4,70,280
ORD100283,2026-03-07 19:01:00.290795,Saturday,1,Sunny,Whitefield,Fish Finger,1,70,70
ORD100284,2026-03-07 21:55:00.290795,Saturday,1,Sunny,Whitefield,Biriyani,2,260,520
ORD100285,2026-03-07 21:27:00.290795,Saturday,1,Sunny,Koramangala,Cold Drink,1,60,60
ORD100286,2026-03-07 20:05:00.290795,Saturday,1,Sunny,Indraninagar,Momo,3,120,360
ORD100287,2026-03-07 21:25:00.290795,Saturday,1,Sunny,HSR Layout,Fish Finger,2,70,140
ORD100288,2026-03-07 11:11:00.290795,Saturday,1,Sunny,Koramangala,Momo,3,120,360
ORD100289,2026-03-07 13:03:00.290795,Saturday,1,Sunny,HSR Layout,Chicken Bharta,3,250,750
ORD100290,2026-03-07 14:46:00.290795,Saturday,1,Sunny,HSR Layout,Chicken Bharta,3,250,750
ORD100291,2026-03-07 21:33:00.290795,Saturday,1,Sunny,Whitefield,Chicken Bharta,2,250,500
ORD100292,2026-03-07 21:44:00.290795,Saturday,1,Sunny,HSR Layout,Momo,4,120,480
ORD100293,2026-03-07 20:30:00.290795,Saturday,1,Sunny,HSR Layout,Chicken Bharta,3,250,750
ORD100294,2026-03-07 13:43:00.290795,Saturday,1,Sunny,Koramangala,Momo,4,120,480
ORD100295,2026-03-07 18:41:00.290795,Saturday,1,Sunny,Indraninagar,Fish Finger,1,70,70
ORD100296,2026-03-07 14:54:00.290795,Saturday,1,Sunny,Whitefield,Chicken Bharta,2,250,500
ORD100297,2026-03-07 23:49:00.290795,Saturday,1,Sunny,HSR Layout,Momo,2,120,240
ORD100298,2026-03-07 14:16:00.290795,Saturday,1,Sunny,Indraninagar,Cold Drink,1,60,60
ORD100299,2026-03-07 13:54:00.290795,Saturday,1,Sunny,HSR Layout,Momo,4,120,480
ORD100300,2026-03-07 22:41:00.290795,Saturday,1,Sunny,Indraninagar,Momo,3,120,360
ORD100301,2026-03-07 19:47:00.290795,Saturday,1,Sunny,Whitefield,Cold Drink,2,60,120
ORD100302,2026-03-07 22:59:00.290795,Saturday,1,Sunny,Indraninagar,Momo,3,120,360
ORD100303,2026-03-07 14:25:00.290795,Saturday,1,Sunny,HSR Layout,Fish Finger,4,70,280
ORD100304,2026-03-07 14:09:00.290795,Saturday,1,Sunny,Whitefield,Aloo Paratha,3,30,90
ORD100305,2026-03-07 13:49:00.290795,Saturday,1,Sunny,Whitefield,Cold Drink,3,60,180
ORD100306,2026-03-07 13:11:00.290795,Saturday,1,Sunny,HSR Layout,Cold Drink,3,60,180
ORD100307,2026-03-07 21:21:00.290795,Saturday,1,Sunny,Koramangala,Momo,1,120,120
ORD100308,2026-03-07 14:15:00.290795,Saturday,1,Sunny,HSR Layout,Biriyani,1,260,260
ORD100309,2026-03-07 16:26:00.290795,Saturday,1,Sunny,Koramangala,Biriyani,1,260,260
ORD100310,2026-03-07 21:38:00.290795,Saturday,1,Sunny,Koramangala,Fish Finger,1,70,70
ORD100311,2026-03-07 19:01:00.290795,Saturday,1,Sunny,Indraninagar,Chicken Bharta,2,250,500
ORD100312,2026-03-07 21:50:00.290795,Saturday,1,Sunny,HSR Layout,Fish Finger,2,70,140
ORD100313,2026-03-07 18:47:00.290795,Saturday,1,Sunny,Koramangala,Chicken Bharta,4,250,1000
ORD100314,2026-03-07 12:26:00.290795,Saturday,1,Sunny,HSR Layout,Cold Drink,3,60,180
ORD100315,2026-03-07 16:08:00.290795,Saturday,1,Sunny,Whitefield,Aloo Paratha,1,30,30
ORD100316,2026-03-07 14:35:00.290795,Saturday,1,Sunny,Koramangala,Cold Drink,1,60,60
ORD100317,2026-03-07 22:24:00.290795,Saturday,1,Sunny,Koramangala,Cold Drink,4,60,240
ORD100318,2026-03-07 11:33:00.290795,Saturday,1,Sunny,Indraninagar,Aloo Paratha,4,30,120
ORD100319,2026-03-07 20:11:00.290795,Saturday,1,Sunny,Koramangala,Momo,3,120,360
ORD100320,2026-03-07 20:54:00.290795,Saturday,1,Sunny,Whitefield,Biriyani,1,260,260
ORD100321,2026-03-07 19:10:00.290795,Saturday,1,Sunny,Koramangala,Cold Drink,3,60,180
ORD100322,2026-03-07 20:05:00.290795,Saturday,1,Sunny,HSR Layout,Biriyani,1,260,260
ORD100323,2026-03-07 23:29:00.290795,Saturday,1,Sunny,Indraninagar,Aloo Paratha,1,30,30
ORD100324,2026-03-07 15:33:00.290795,Saturday,1,Sunny,HSR Layout,Chicken Bharta,3,250,750
ORD100325,2026-03-07 14:01:00.290795,Saturday,1,Sunny,HSR Layout,Cold Drink,2,60,120
ORD100326,2026-03-07 17:11:00.290795,Saturday,1,Sunny,HSR Layout,Cold Drink,2,60,120
ORD100327,2026-03-07 20:56:00.290795,Saturday,1,Sunny,Koramangala,Fish Finger,3,70,210
ORD100328,2026-03-07 19:53:00.290795,Saturday,1,Sunny,Koramangala,Aloo Paratha,4,30,120
ORD100329,2026-03-07 19:34:00.290795,Saturday,1,Sunny,Whitefield,Fish Finger,4,70,280
ORD100330,2026-03-07 23:11:00.290795,Saturday,1,Sunny,Indraninagar,Fish Finger,3,70,210
ORD100331,2026-03-07 15:18:00.290795,Saturday,1,Sunny,Indraninagar,Fish Finger,1,70,70
ORD100332,2026-03-07 22:06:00.290795,Saturday,1,Sunny,Koramangala,Biriyani,1,260,260
ORD100333,2026-03-07 19:16:00.290795,Saturday,1,Sunny,Whitefield,Chicken Bharta,4,250,1000
ORD100334,2026-03-07 11:51:00.290795,Saturday,1,Sunny,HSR Layout,Biriyani,2,260,520
ORD100335,2026-03-07 16:14:00.290795,Saturday,1,Sunny,Indraninagar,Cold Drink,4,60,240
ORD100336,2026-03-07 17:03:00.290795,Saturday,1,Sunny,Koramangala,Momo,2,120,240
ORD100337,2026-03-07 20:54:00.290795,Saturday,1,Sunny,Indraninagar,Fish Finger,3,70,210
ORD100338,2026-03-07 13:26:00.290795,Saturday,1,Sunny,Koramangala,Momo,1,120,120
ORD100339,2026-03-07 13:35:00.290795,Saturday,1,Sunny,Indraninagar,Biriyani,2,260,520
ORD100340,2026-03-07 20:58:00.290795,Saturday,1,Sunny,HSR Layout,Cold Drink,3,60,180
ORD100341,2026-03-07 23:25:00.290795,Saturday,1,Sunny,Whitefield,Chicken Bharta,3,250,750
ORD100342,2026-03-07 20:17:00.290795,Saturday,1,Sunny,HSR Layout,Fish Finger,3,70,210
ORD100343,2026-03-07 17:49:00.290795,Saturday,1,Sunny,HSR Layout,Cold Drink,4,60,240
ORD100344,2026-03-07 21:02:00.290795,Saturday,1,Sunny,Indraninagar,Chicken Bharta,4,250,1000
ORD100345,2026-03-07 17:34:00.290795,Saturday,1,Sunny,HSR Layout,Chicken Bharta,1,250,250
ORD100346,2026-03-07 14:24:00.290795,Saturday,1,Sunny,Indraninagar,Cold Drink,1,60,60
ORD100347,2026-03-07 14:57:00.290795,Saturday,1,Sunny,Whitefield,Fish Finger,4,70,280
ORD100348,2026-03-07 14:41:00.290795,Saturday,1,Sunny,Whitefield,Chicken Bharta,2,250,500
ORD100349,2026-03-07 21:11:00.290795,Saturday,1,Sunny,HSR Layout,Fish Finger,3,70,210
ORD100350,2026-03-07 11:11:00.290795,Saturday,1,Sunny,HSR Layout,Fish Finger,1,70,70
ORD100351,2026-03-07 22:49:00.290795,Saturday,1,Sunny,Koramangala,Momo,4,120,480
ORD100352,2026-03-07 13:46:00.290795,Saturday,1,Sunny,Koramangala,Chicken Bharta,2,250,500
ORD100353,2026-03-07 21:21:00.290795,Saturday,1,Sunny,Indraninagar,Fish Finger,1,70,70
ORD100354,2026-03-07 21:57:00.290795,Saturday,1,Sunny,Indraninagar,Momo,1,120,120
ORD100355,2026-03-07 18:36:00.290795,Saturday,1,Sunny,Koramangala,Aloo Paratha,2,30,60
ORD100356,2026-03-07 17:24:00.290795,Saturday,1,Sunny,Whitefield,Fish Finger,2,70,140
ORD100357,2026-03-07 20:50:00.290795,Saturday,1,Sunny,Koramangala,Aloo Paratha,3,30,90
ORD100358,2026-03-07 13:42:00.290795,Saturday,1,Sunny,Koramangala,Cold Drink,2,60,120
ORD100359,2026-03-07 11:33:00.290795,Saturday,1,Sunny,Indraninagar,Fish Finger,3,70,210
ORD100360,2026-03-07 21:11:00.290795,Saturday,1,Sunny,Whitefield,Cold Drink,4,60,240
ORD100361,2026-03-07 19:14:00.290795,Saturday,1,Sunny,HSR Layout,Cold Drink,2,60,120
ORD100362,2026-03-07 22:28:00.290795,Saturday,1,Sunny,Whitefield,Fish Finger,2,70,140
ORD100363,2026-03-07 21:32:00.290795,Saturday,1,Sunny,Koramangala,Fish Finger,2,70,140
ORD100364,2026-03-07 22:58:00.290795,Saturday,1,Sunny,Indraninagar,Chicken Bharta,1,250,250
ORD100365,2026-03-07 22:43:00.290795,Saturday,1,Sunny,HSR Layout,Cold Drink,1,60,60
ORD100366,2026-03-07 18:05:00.290795,Saturday,1,Sunny,Whitefield,Cold Drink,4,60,240
ORD100367,2026-03-07 15:59:00.290795,Saturday,1,Sunny,HSR Layout,Cold Drink,2,60,120
ORD100368,2026-03-07 21:29:00.290795,Saturday,1,Sunny,Indraninagar,Cold Drink,3,60,180
ORD100369,2026-03-07 20:18:00.290795,Saturday,1,Sunny,HSR Layout,Fish Finger,3,70,210
ORD100370,2026-03-07 18:52:00.290795,Saturday,1,Sunny,Whitefield,Biriyani,2,260,520
ORD100371,2026-03-07 20:57:00.290795,Saturday,1,Sunny,HSR Layout,Aloo Paratha,2,30,60
ORD100372,2026-03-07 20:23:00.290795,Saturday,1,Sunny,Koramangala,Chicken Bharta,3,250,750
ORD100373,2026-03-07 20:16:00.290795,Saturday,1,Sunny,Indraninagar,Momo,4,120,480
ORD100374,2026-03-07 23:28:00.290795,Saturday,1,Sunny,Indraninagar,Fish Finger,4,70,280
ORD100375,2026-03-07 18:24:00.290795,Saturday,1,Sunny,Whitefield,Momo,2,120,240
ORD100376,2026-03-07 19:25:00.290795,Saturday,1,Sunny,Whitefield,Momo,4,120,480
ORD100377,2026-03-07 13:13:00.290795,Saturday,1,Sunny,Koramangala,Momo,3,120,360
ORD100378,2026-03-07 11:05:00.290795,Saturday,1,Sunny,Whitefield,Chicken Bharta,3,250,750
ORD100379,2026-03-07 23:45:00.290795,Saturday,1,Sunny,Koramangala,Chicken Bharta,4,250,1000
ORD100380,2026-03-07 23:10:00.290795,Saturday,1,Sunny,Koramangala,Chicken Bharta,1,250,250
ORD100381,2026-03-07 20:53:00.290795,Saturday,1,Sunny,Koramangala,Fish Finger,3,70,210
ORD100382,2026-03-07 21:36:00.290795,Saturday,1,Sunny,Indraninagar,Fish Finger,4,70,280
ORD100383,2026-03-07 21:39:00.290795,Saturday,1,Sunny,HSR Layout,Momo,1,120,120
ORD100384,2026-03-07 20:25:00.290795,Saturday,1,Sunny,HSR Layout,Fish Finger,4,70,280
ORD100385,2026-03-07 21:03:00.290795,Saturday,1,Sunny,Indraninagar,Momo,1,120,120
ORD100386,2026-03-07 20:27:00.290795,Saturday,1,Sunny,HSR Layout,Chicken Bharta,2,250,500
ORD100387,2026-03-07 17:03:00.290795,Saturday,1,Sunny,Whitefield,Chicken Bharta,2,250,500
ORD100388,2026-03-07 22:39:00.290795,Saturday,1,Sunny,HSR Layout,Biriyani,3,260,780
ORD100389,2026-03-07 20:56:00.290795,Saturday,1,Sunny,Whitefield,Fish Finger,1,70,70
ORD100390,2026-03-07 16:22:00.290795,Saturday,1,Sunny,Indraninagar,Chicken Bharta,2,250,500
ORD100391,2026-03-07 23:39:00.290795,Saturday,1,Sunny,Whitefield,Fish Finger,4,70,280
ORD100392,2026-03-07 11:34:00.290795,Saturday,1,Sunny,Indraninagar,Cold Drink,1,60,60
ORD100393,2026-03-07 16:52:00.290795,Saturday,1,Sunny,Indraninagar,Chicken Bharta,4,250,1000
ORD100394,2026-03-07 21:06:00.290795,Saturday,1,Sunny,Indraninagar,Fish Finger,2,70,140
ORD100395,2026-03-07 19:11:00.290795,Saturday,1,Sunny,Whitefield,Cold Drink,2,60,120
ORD100396,2026-03-07 19:13:00.290795,Saturday,1,Sunny,Koramangala,Biriyani,1,260,260
ORD100397,2026-03-07 17:57:00.290795,Saturday,1,Sunny,Indraninagar,Momo,3,120,360
ORD100398,2026-03-07 23:59:00.290795,Saturday,1,Sunny,HSR Layout,Chicken Bharta,1,250,250
ORD100399,2026-03-07 22:02:00.290795,Saturday,1,Sunny,HSR Layout,Aloo Paratha,3,30,90
ORD100400,2026-03-07 21:21:00.290795,Saturday,1,Sunny,HSR Layout,Cold Drink,4,60,240
ORD100401,2026-03-07 20:12:00.290795,Saturday,1,Sunny,HSR Layout,Aloo Paratha,4,30,120
ORD100402,2026-03-07 15:01:00.290795,Saturday,1,Sunny,Whitefield,Fish Finger,1,70,70
ORD100403,2026-03-07 14:22:00.290795,Saturday,1,Sunny,Koramangala,Momo,1,120,120
ORD100404,2026-03-07 21:20:00.290795,Saturday,1,Sunny,Whitefield,Aloo Paratha,3,30,90
ORD100405,2026-03-07 15:08:00.290795,Saturday,1,Sunny,Whitefield,Fish Finger,4,70,280
ORD100406,2026-03-07 19:23:00.290795,Saturday,1,Sunny,Indraninagar,Cold Drink,1,60,60
ORD100407,2026-03-07 16:07:00.290795,Saturday,1,Sunny,HSR Layout,Chicken Bharta,4,250,1000
ORD100408,2026-03-07 12:29:00.290795,Saturday,1,Sunny,Whitefield,Momo,4,120,480
ORD100409,2026-03-07 14:45:00.290795,Saturday,1,Sunny,Indraninagar,Aloo Paratha,4,30,120
ORD100410,2026-03-07 14:43:00.290795,Saturday,1,Sunny,Indraninagar,Chicken Bharta,3,250,750
ORD100411,2026-03-07 21:23:00.290795,Saturday,1,Sunny,Koramangala,Fish Finger,4,70,280
ORD100412,2026-03-07 16:48:00.290795,Saturday,1,Sunny,Indraninagar,Cold Drink,4,60,240
ORD100413,2026-03-07 21:53:00.290795,Saturday,1,Sunny,HSR Layout,Biriyani,2,260,520
ORD100414,2026-03-07 17:58:00.290795,Saturday,1,Sunny,Koramangala,Cold Drink,1,60,60
ORD100415,2026-03-07 19:34:00.290795,Saturday,1,Sunny,Koramangala,Fish Finger,4,70,280
ORD100416,2026-03-07 15:34:00.290795,Saturday,1,Sunny,Koramangala,Chicken Bharta,2,250,500
ORD100417,2026-03-07 14:05:00.290795,Saturday,1,Sunny,Whitefield,Chicken Bharta,3,250,750
ORD100418,2026-03-07 13:10:00.290795,Saturday,1,Sunny,Indraninagar,Chicken Bharta,2,250,500
ORD100419,2026-03-07 20:47:00.290795,Saturday,1,Sunny,Whitefield,Biriyani,3,260,780
ORD100420,2026-03-07 18:10:00.290795,Saturday,1,Sunny,Koramangala,Cold Drink,1,60,60
ORD100421,2026-03-07 15:16:00.290795,Saturday,1,Sunny,Koramangala,Aloo Paratha,3,30,90
ORD100422,2026-03-07 14:52:00.290795,Saturday,1,Sunny,Indraninagar,Aloo Paratha,4,30,120
ORD100423,2026-03-07 20:41:00.290795,Saturday,1,Sunny,HSR Layout,Aloo Paratha,4,30,120
ORD100424,2026-03-07 19:04:00.290795,Saturday,1,Sunny,Indraninagar,Aloo Paratha,4,30,120
ORD100425,2026-03-07 21:53:00.290795,Saturday,1,Sunny,HSR Layout,Fish Finger,3,70,210
ORD100426,2026-03-07 13:35:00.290795,Saturday,1,Sunny,Koramangala,Aloo Paratha,2,30,60
ORD100427,2026-03-07 13:23:00.290795,Saturday,1,Sunny,HSR Layout,Fish Finger,2,70,140
ORD100428,2026-03-07 21:32:00.290795,Saturday,1,Sunny,Whitefield,Chicken Bharta,1,250,250
ORD100429,2026-03-07 19:13:00.290795,Saturday,1,Sunny,Indraninagar,Fish Finger,2,70,140
ORD100430,2026-03-07 20:05:00.290795,Saturday,1,Sunny,Whitefield,Momo,1,120,120
ORD100431,2026-03-07 22:39:00.290795,Saturday,1,Sunny,HSR Layout,Momo,4,120,480
ORD100432,2026-03-07 17:25:00.290795,Saturday,1,Sunny,Indraninagar,Aloo Paratha,2,30,60
ORD100433,2026-03-07 19:52:00.290795,Saturday,1,Sunny,Indraninagar,Cold Drink,4,60,240
ORD100434,2026-03-07 20:04:00.290795,Saturday,1,Sunny,Indraninagar,Momo,2,120,240
ORD100435,2026-03-08 11:03:00.290795,Sunday,1,Sunny,HSR Layout,Cold Drink,4,60,240
ORD100436,2026-03-08 20:00:00.290795,Sunday,1,Sunny,Indraninagar,Momo,1,120,120
ORD100437,2026-03-08 18:34:00.290795,Sunday,1,Sunny,Whitefield,Cold Drink,3,60,180
ORD100438,2026-03-08 14:28:00.290795,Sunday,1,Sunny,Indraninagar,Biriyani,4,260,1040
ORD100439,2026-03-08 23:08:00.290795,Sunday,1,Sunny,Whitefield,Cold Drink,4,60,240
ORD100440,2026-03-08 15:26:00.290795,Sunday,1,Sunny,Indraninagar,Aloo Paratha,3,30,90
ORD100441,2026-03-08 22:23:00.290795,Sunday,1,Sunny,Indraninagar,Momo,1,120,120
ORD100442,2026-03-08 14:22:00.290795,Sunday,1,Sunny,HSR Layout,Chicken Bharta,1,250,250
ORD100443,2026-03-08 19:59:00.290795,Sunday,1,Sunny,Whitefield,Cold Drink,1,60,60
ORD100444,2026-03-08 14:06:00.290795,Sunday,1,Sunny,HSR Layout,Fish Finger,1,70,70
ORD100445,2026-03-08 21:09:00.290795,Sunday,1,Sunny,Indraninagar,Fish Finger,3,70,210
ORD100446,2026-03-08 11:49:00.290795,Sunday,1,Sunny,HSR Layout,Chicken Bharta,1,250,250
ORD100447,2026-03-08 20:21:00.290795,Sunday,1,Sunny,HSR Layout,Chicken Bharta,1,250,250
ORD100448,2026-03-08 13:24:00.290795,Sunday,1,Sunny,Koramangala,Fish Finger,4,70,280
ORD100449,2026-03-08 16:40:00.290795,Sunday,1,Sunny,HSR Layout,Cold Drink,2,60,120
ORD100450,2026-03-08 22:04:00.290795,Sunday,1,Sunny,Whitefield,Fish Finger,1,70,70
ORD100451,2026-03-08 20:17:00.290795,Sunday,1,Sunny,Koramangala,Biriyani,4,260,1040
ORD100452,2026-03-08 16:21:00.290795,Sunday,1,Sunny,Whitefield,Momo,3,120,360
ORD100453,2026-03-08 13:52:00.290795,Sunday,1,Sunny,HSR Layout,Biriyani,2,260,520
ORD100454,2026-03-08 21:46:00.290795,Sunday,1,Sunny,Indraninagar,Aloo Paratha,3,30,90
ORD100455,2026-03-08 20:43:00.290795,Sunday,1,Sunny,Whitefield,Chicken Bharta,4,250,1000
ORD100456,2026-03-08 11:28:00.290795,Sunday,1,Sunny,HSR Layout,Aloo Paratha,4,30,120
ORD100457,2026-03-08 15:48:00.290795,Sunday,1,Sunny,Koramangala,Cold Drink,2,60,120
ORD100458,2026-03-08 19:05:00.290795,Sunday,1,Sunny,HSR Layout,Chicken Bharta,3,250,750
ORD100459,2026-03-08 21:02:00.290795,Sunday,1,Sunny,Indraninagar,Fish Finger,1,70,70
ORD100460,2026-03-08 19:54:00.290795,Sunday,1,Sunny,Whitefield,Cold Drink,2,60,120
ORD100461,2026-03-08 21:17:00.290795,Sunday,1,Sunny,Koramangala,Cold Drink,3,60,180
ORD100462,2026-03-08 13:23:00.290795,Sunday,1,Sunny,Whitefield,Chicken Bharta,3,250,750
ORD100463,2026-03-08 19:43:00.290795,Sunday,1,Sunny,Whitefield,Chicken Bharta,2,250,500
ORD100464,2026-03-08 12:07:00.290795,Sunday,1,Sunny,HSR Layout,Momo,4,120,480
ORD100465,2026-03-08 14:10:00.290795,Sunday,1,Sunny,HSR Layout,Aloo Paratha,2,30,60
ORD100466,2026-03-08 16:17:00.290795,Sunday,1,Sunny,Koramangala,Biriyani,4,260,1040
ORD100467,2026-03-08 21:22:00.290795,Sunday,1,Sunny,Whitefield,Momo,3,120,360
ORD100468,2026-03-08 21:26:00.290795,Sunday,1,Sunny,Indraninagar,Aloo Paratha,4,30,120
ORD100469,2026-03-08 22:08:00.290795,Sunday,1,Sunny,HSR Layout,Cold Drink,2,60,120
ORD100470,2026-03-08 21:31:00.290795,Sunday,1,Sunny,HSR Layout,Cold Drink,3,60,180
ORD100471,2026-03-08 21:02:00.290795,Sunday,1,Sunny,Koramangala,Biriyani,2,260,520
ORD100472,2026-03-08 19:15:00.290795,Sunday,1,Sunny,Whitefield,Aloo Paratha,4,30,120
ORD100473,2026-03-08 23:09:00.290795,Sunday,1,Sunny,HSR Layout,Aloo Paratha,4,30,120
ORD100474,2026-03-08 13:52:00.290795,Sunday,1,Sunny,HSR Layout,Fish Finger,4,70,280
ORD100475,2026-03-08 21:40:00.290795,Sunday,1,Sunny,Indraninagar,Momo,1,120,120
ORD100476,2026-03-08 13:08:00.290795,Sunday,1,Sunny,HSR Layout,Cold Drink,2,60,120
ORD100477,2026-03-08 14:23:00.290795,Sunday,1,Sunny,Koramangala,Biriyani,3,260,780
ORD100478,2026-03-08 14:33:00.290795,Sunday,1,Sunny,Koramangala,Aloo Paratha,3,30,90
ORD100479,2026-03-08 19:48:00.290795,Sunday,1,Sunny,Whitefield,Aloo Paratha,2,30,60
ORD100480,2026-03-08 14:30:00.290795,Sunday,1,Sunny,Koramangala,Biriyani,1,260,260
ORD100481,2026-03-08 16:03:00.290795,Sunday,1,Sunny,Whitefield,Fish Finger,3,70,210
ORD100482,2026-03-08 23:14:00.290795,Sunday,1,Sunny,Whitefield,Fish Finger,4,70,280
ORD100483,2026-03-08 19:25:00.290795,Sunday,1,Sunny,Koramangala,Biriyani,3,260,780
ORD100484,2026-03-08 22:00:00.290795,Sunday,1,Sunny,Whitefield,Momo,2,120,240
ORD100485,2026-03-08 23:32:00.290795,Sunday,1,Sunny,Indraninagar,Chicken Bharta,1,250,250
ORD100486,2026-03-08 22:13:00.290795,Sunday,1,Sunny,HSR Layout,Aloo Paratha,4,30,120
ORD100487,2026-03-08 21:49:00.290795,Sunday,1,Sunny,Indraninagar,Momo,2,120,240
ORD100488,2026-03-08 22:28:00.290795,Sunday,1,Sunny,Indraninagar,Cold Drink,2,60,120
ORD100489,2026-03-08 18:43:00.290795,Sunday,1,Sunny,Koramangala,Momo,3,120,360
ORD100490,2026-03-08 21:20:00.290795,Sunday,1,Sunny,Whitefield,Fish Finger,2,70,140
ORD100491,2026-03-08 19:43:00.290795,Sunday,1,Sunny,Koramangala,Biriyani,2,260,520
ORD100492,2026-03-08 13:22:00.290795,Sunday,1,Sunny,Koramangala,Biriyani,4,260,1040
ORD100493,2026-03-08 23:14:00.290795,Sunday,1,Sunny,Koramangala,Chicken Bharta,2,250,500
ORD100494,2026-03-08 21:41:00.290795,Sunday,1,Sunny,Whitefield,Aloo Paratha,3,30,90
ORD100495,2026-03-08 22:58:00.290795,Sunday,1,Sunny,Whitefield,Fish Finger,4,70,280
ORD100496,2026-03-08 20:40:00.290795,Sunday,1,Sunny,Whitefield,Fish Finger,4,70,280
ORD100497,2026-03-08 21:29:00.290795,Sunday,1,Sunny,Indraninagar,Cold Drink,1,60,60
ORD100498,2026-03-08 16:43:00.290795,Sunday,1,Sunny,Indraninagar,Biriyani,1,260,260
ORD100499,2026-03-08 16:00:00.290795,Sunday,1,Sunny,Whitefield,Cold Drink,1,60,60
ORD100500,2026-03-08 21:40:00.290795,Sunday,1,Sunny,Whitefield,Cold Drink,1,60,60
ORD100501,2026-03-08 13:21:00.290795,Sunday,1,Sunny,Indraninagar,Fish Finger,2,70,140
ORD100502,2026-03-08 20:22:00.290795,Sunday,1,Sunny,Whitefield,Momo,1,120,120
ORD100503,2026-03-08 19:33:00.290795,Sunday,1,Sunny,Indraninagar,Biriyani,4,260,1040
ORD100504,2026-03-08 12:16:00.290795,Sunday,1,Sunny,Indraninagar,Fish Finger,4,70,280
ORD100505,2026-03-08 11:37:00.290795,Sunday,1,Sunny,Indraninagar,Momo,2,120,240
ORD100506,2026-03-08 20:52:00.290795,Sunday,1,Sunny,Indraninagar,Biriyani,1,260,260
ORD100507,2026-03-08 22:28:00.290795,Sunday,1,Sunny,Indraninagar,Biriyani,1,260,260
ORD100508,2026-03-08 19:18:00.290795,Sunday,1,Sunny,Koramangala,Biriyani,4,260,1040
ORD100509,2026-03-08 14:58:00.290795,Sunday,1,Sunny,HSR Layout,Chicken Bharta,3,250,750
ORD100510,2026-03-08 13:33:00.290795,Sunday,1,Sunny,Whitefield,Chicken Bharta,1,250,250
ORD100511,2026-03-08 20:07:00.290795,Sunday,1,Sunny,Indraninagar,Biriyani,4,260,1040
ORD100512,2026-03-08 11:10:00.290795,Sunday,1,Sunny,Whitefield,Momo,4,120,480
ORD100513,2026-03-08 19:34:00.290795,Sunday,1,Sunny,Koramangala,Fish Finger,4,70,280
ORD100514,2026-03-08 18:58:00.290795,Sunday,1,Sunny,Indraninagar,Aloo Paratha,1,30,30
ORD100515,2026-03-08 20:04:00.290795,Sunday,1,Sunny,Koramangala,Chicken Bharta,2,250,500
ORD100516,2026-03-08 18:23:00.290795,Sunday,1,Sunny,Whitefield,Chicken Bharta,4,250,1000
ORD100517,2026-03-08 14:43:00.290795,Sunday,1,Sunny,Indraninagar,Momo,2,120,240
ORD100518,2026-03-08 21:42:00.290795,Sunday,1,Sunny,Indraninagar,Momo,2,120,240
ORD100519,2026-03-08 21:49:00.290795,Sunday,1,Sunny,HSR Layout,Momo,1,120,120
ORD100520,2026-03-08 20:40:00.290795,Sunday,1,Sunny,HSR Layout,Biriyani,3,260,780
ORD100521,2026-03-08 18:10:00.290795,Sunday,1,Sunny,HSR Layout,Fish Finger,2,70,140
ORD100522,2026-03-08 19:55:00.290795,Sunday,1,Sunny,Indraninagar,Cold Drink,4,60,240
ORD100523,2026-03-08 18:12:00.290795,Sunday,1,Sunny,Indraninagar,Aloo Paratha,2,30,60
ORD100524,2026-03-08 18:31:00.290795,Sunday,1,Sunny,Indraninagar,Fish Finger,4,70,280
